,path,speakerId,transcription,action,object,location
17121,wavs/speakers/ro5AaKwypZIqNEp2/ee9f10f0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Make it cooler,decrease,heat,none
17122,wavs/speakers/ro5AaKwypZIqNEp2/f0704e80-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Less heat,decrease,heat,none
17123,wavs/speakers/ro5AaKwypZIqNEp2/f20df8f0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Heat down,decrease,heat,none
17124,wavs/speakers/ro5AaKwypZIqNEp2/f4340d40-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the temperature,decrease,heat,none
17125,wavs/speakers/ro5AaKwypZIqNEp2/f61158c0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating,decrease,heat,none
17126,wavs/speakers/ro5AaKwypZIqNEp2/f928f900-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Could you decrease the heating?,decrease,heat,none
17127,wavs/speakers/ro5AaKwypZIqNEp2/fdd283e0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the temperature in the kitchen,decrease,heat,kitchen
17128,wavs/speakers/ro5AaKwypZIqNEp2/0112e1d0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the kitchen temperature down,decrease,heat,kitchen
17129,wavs/speakers/ro5AaKwypZIqNEp2/054d0910-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the heat down in the kitchen,decrease,heat,kitchen
17130,wavs/speakers/ro5AaKwypZIqNEp2/07616a20-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Kitchen heat down,decrease,heat,kitchen
17131,wavs/speakers/ro5AaKwypZIqNEp2/098e5c40-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the temperature in the kitchen,decrease,heat,kitchen
17132,wavs/speakers/ro5AaKwypZIqNEp2/0bc20520-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating in the kitchen,decrease,heat,kitchen
17133,wavs/speakers/ro5AaKwypZIqNEp2/0e3d1740-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the temperature in the bedroom,decrease,heat,bedroom
17134,wavs/speakers/ro5AaKwypZIqNEp2/1119aa50-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the temperature in the bedroom down,decrease,heat,bedroom
17135,wavs/speakers/ro5AaKwypZIqNEp2/134ba580-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the bedroom heat,decrease,heat,bedroom
17136,wavs/speakers/ro5AaKwypZIqNEp2/156ab4f0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the bedroom heat down,decrease,heat,bedroom
17137,wavs/speakers/ro5AaKwypZIqNEp2/179d9a80-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bedroom heat down,decrease,heat,bedroom
17138,wavs/speakers/ro5AaKwypZIqNEp2/19f60970-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the temperature in the bedroom,decrease,heat,bedroom
17139,wavs/speakers/ro5AaKwypZIqNEp2/1c681ae0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating in the bedroom,decrease,heat,bedroom
17140,wavs/speakers/ro5AaKwypZIqNEp2/1f5e2960-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the washroom temperature,decrease,heat,washroom
17141,wavs/speakers/ro5AaKwypZIqNEp2/21eb8b00-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the temperature down in the washroom,decrease,heat,washroom
17142,wavs/speakers/ro5AaKwypZIqNEp2/2412b0c0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the heat in the washroom,decrease,heat,washroom
17143,wavs/speakers/ro5AaKwypZIqNEp2/264b1490-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the heat down in the washroom,decrease,heat,washroom
17144,wavs/speakers/ro5AaKwypZIqNEp2/289b1f10-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the temperature in the washroom,decrease,heat,washroom
17145,wavs/speakers/ro5AaKwypZIqNEp2/2ac292f0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating in the washroom,decrease,heat,washroom
17146,wavs/speakers/ro5AaKwypZIqNEp2/2cc9ad90-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Washroom heat down,decrease,heat,washroom
17147,wavs/speakers/ro5AaKwypZIqNEp2/2f1fd290-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the bathroom temperature,decrease,heat,washroom
17148,wavs/speakers/ro5AaKwypZIqNEp2/31666730-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the temperature down in the bathroom,decrease,heat,washroom
17149,wavs/speakers/ro5AaKwypZIqNEp2/33aa3cb0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the heat in the bathroom,decrease,heat,washroom
17150,wavs/speakers/ro5AaKwypZIqNEp2/36285c10-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the heat down in the bathroom,decrease,heat,washroom
17151,wavs/speakers/ro5AaKwypZIqNEp2/38699980-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the temperature in the bathroom,decrease,heat,washroom
17152,wavs/speakers/ro5AaKwypZIqNEp2/3ace1660-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating in the bathroom,decrease,heat,washroom
17153,wavs/speakers/ro5AaKwypZIqNEp2/3cc886d0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bathroom heat down,decrease,heat,washroom
17154,wavs/speakers/ro5AaKwypZIqNEp2/3ea02d00-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Pause music,deactivate,music,none
17155,wavs/speakers/ro5AaKwypZIqNEp2/4096f3f0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Stop music,deactivate,music,none
17156,wavs/speakers/ro5AaKwypZIqNEp2/425bae60-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Stop,deactivate,music,none
17157,wavs/speakers/ro5AaKwypZIqNEp2/442b3e40-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Play music,activate,music,none
17158,wavs/speakers/ro5AaKwypZIqNEp2/464bd450-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Resume music,activate,music,none
17159,wavs/speakers/ro5AaKwypZIqNEp2/492de5a0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring me the newspaper,bring,newspaper,none
17160,wavs/speakers/ro5AaKwypZIqNEp2/4d8d6f30-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring the newspaper,bring,newspaper,none
17161,wavs/speakers/ro5AaKwypZIqNEp2/4f7a7220-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring newspaper,bring,newspaper,none
17162,wavs/speakers/ro5AaKwypZIqNEp2/51a3e1d0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Go get the newspaper,bring,newspaper,none
17163,wavs/speakers/ro5AaKwypZIqNEp2/5417ef10-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Fetch the newspaper,bring,newspaper,none
17164,wavs/speakers/ro5AaKwypZIqNEp2/56b640a0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring me some juice,bring,juice,none
17165,wavs/speakers/ro5AaKwypZIqNEp2/58cd87e0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Get me some juice,bring,juice,none
17166,wavs/speakers/ro5AaKwypZIqNEp2/5aa63f80-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring some juice,bring,juice,none
17167,wavs/speakers/ro5AaKwypZIqNEp2/5c84c380-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring juice,bring,juice,none
17168,wavs/speakers/ro5AaKwypZIqNEp2/5e9728c0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Go get me some juice,bring,juice,none
17169,wavs/speakers/ro5AaKwypZIqNEp2/60b9baa0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring me my socks,bring,socks,none
17170,wavs/speakers/ro5AaKwypZIqNEp2/62f9e6a0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Get me my socks,bring,socks,none
17171,wavs/speakers/ro5AaKwypZIqNEp2/64b5ee80-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring socks,bring,socks,none
17172,wavs/speakers/ro5AaKwypZIqNEp2/66ac6750-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring my socks,bring,socks,none
17173,wavs/speakers/ro5AaKwypZIqNEp2/68c4e710-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Go get me my socks,bring,socks,none
17174,wavs/speakers/ro5AaKwypZIqNEp2/6ab93d00-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Fetch my socks,bring,socks,none
17175,wavs/speakers/ro5AaKwypZIqNEp2/6cb31130-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring me my shoes,bring,shoes,none
17176,wavs/speakers/ro5AaKwypZIqNEp2/6ec6d600-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Get me my shoes,bring,shoes,none
17177,wavs/speakers/ro5AaKwypZIqNEp2/70b90910-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring shoes,bring,shoes,none
17178,wavs/speakers/ro5AaKwypZIqNEp2/72b1f2e0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring my shoes,bring,shoes,none
17179,wavs/speakers/ro5AaKwypZIqNEp2/75253cd0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Go get me my shoes,bring,shoes,none
17180,wavs/speakers/ro5AaKwypZIqNEp2/77096620-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Fetch my shoes,bring,shoes,none
17181,wavs/speakers/ro5AaKwypZIqNEp2/791fc300-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Allow a different language,change language,none,none
17182,wavs/speakers/ro5AaKwypZIqNEp2/7b36e330-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Use a different language,change language,none,none
17183,wavs/speakers/ro5AaKwypZIqNEp2/7d583c90-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Change the language,change language,none,none
17184,wavs/speakers/ro5AaKwypZIqNEp2/7f50d840-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch the language,change language,none,none
17185,wavs/speakers/ro5AaKwypZIqNEp2/8154be90-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch language,change language,none,none
17186,wavs/speakers/ro5AaKwypZIqNEp2/8363ef80-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch languages,change language,none,none
17187,wavs/speakers/ro5AaKwypZIqNEp2/85980d90-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Change system language,change language,none,none
17188,wavs/speakers/ro5AaKwypZIqNEp2/89a0eba0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set the language,change language,none,none
17189,wavs/speakers/ro5AaKwypZIqNEp2/8bc24500-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Language settings,change language,none,none
17190,wavs/speakers/ro5AaKwypZIqNEp2/8e035b60-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set language to Chinese,change language,Chinese,none
17191,wavs/speakers/ro5AaKwypZIqNEp2/90172030-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set language to German,change language,German,none
17192,wavs/speakers/ro5AaKwypZIqNEp2/922ae500-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set language to Korean,change language,Korean,none
17193,wavs/speakers/ro5AaKwypZIqNEp2/942be520-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set language to English,change language,English,none
17194,wavs/speakers/ro5AaKwypZIqNEp2/96435370-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set my device to Chinese,change language,Chinese,none
17195,wavs/speakers/ro5AaKwypZIqNEp2/9ad5acd0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,OK now switch the main language to Chinese,change language,Chinese,none
17196,wavs/speakers/ro5AaKwypZIqNEp2/a0107b30-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,OK now switch the main language to Korean,change language,Korean,none
17197,wavs/speakers/ro5AaKwypZIqNEp2/a2780550-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,OK now switch the main language to English,change language,English,none
17198,wavs/speakers/ro5AaKwypZIqNEp2/a50e8eb0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set my phone's language to Chinese,change language,Chinese,none
17199,wavs/speakers/ro5AaKwypZIqNEp2/a73bf600-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set my phone's language to German,change language,German,none
17200,wavs/speakers/ro5AaKwypZIqNEp2/a9894160-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set my phone's language to Korean,change language,Korean,none
17201,wavs/speakers/ro5AaKwypZIqNEp2/abb08e30-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Set my phone's language to English,change language,English,none
17202,wavs/speakers/ro5AaKwypZIqNEp2/b065d8e0-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,I need to practice my Chinese. Switch the language,change language,Chinese,none
17203,wavs/speakers/ro5AaKwypZIqNEp2/b6111c50-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,I need to practice my Korean. Switch the language,change language,Korean,none
17204,wavs/speakers/ro5AaKwypZIqNEp2/b8d74130-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,I need to practice my English. Switch the language,change language,English,none
17205,wavs/speakers/ro5AaKwypZIqNEp2/bb1f8380-4483-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the washroom lights off,deactivate,lights,washroom
17206,wavs/speakers/roOVZm7kYzS5d4q3/d18d97c0-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn up the heat,increase,heat,none
17207,wavs/speakers/roOVZm7kYzS5d4q3/e65fa3f0-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn the heat down,decrease,heat,none
17208,wavs/speakers/roOVZm7kYzS5d4q3/e8cfb990-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn off the music,deactivate,music,none
17209,wavs/speakers/roOVZm7kYzS5d4q3/ed085a30-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Stop the music,deactivate,music,none
17210,wavs/speakers/roOVZm7kYzS5d4q3/f3fe4610-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Play,activate,music,none
17211,wavs/speakers/roOVZm7kYzS5d4q3/fad25210-4518-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Put on the music,activate,music,none
17212,wavs/speakers/roOVZm7kYzS5d4q3/034df390-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Start the music,activate,music,none
17213,wavs/speakers/roOVZm7kYzS5d4q3/0695cb90-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn on the lamp,activate,lamp,none
17214,wavs/speakers/roOVZm7kYzS5d4q3/0a2b9c80-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch on the lamp,activate,lamp,none
17215,wavs/speakers/roOVZm7kYzS5d4q3/172ffa70-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Lamp on,activate,lamp,none
17216,wavs/speakers/roOVZm7kYzS5d4q3/49d16770-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch the lights on,activate,lights,none
17217,wavs/speakers/roOVZm7kYzS5d4q3/68692150-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch the kitchen lights on,activate,lights,kitchen
17218,wavs/speakers/roOVZm7kYzS5d4q3/910e4040-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Bedroom lights on,activate,lights,bedroom
17219,wavs/speakers/roOVZm7kYzS5d4q3/9b0b2a90-4519-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch on the washroom lights,activate,lights,washroom
17220,wavs/speakers/roOVZm7kYzS5d4q3/dc00ffb0-451a-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch on the bathroom lights,activate,lights,washroom
17221,wavs/speakers/roOVZm7kYzS5d4q3/f988f740-451a-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn the lights off in the kitchen,deactivate,lights,kitchen
17222,wavs/speakers/roOVZm7kYzS5d4q3/01eb6b70-451b-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch the lights off in the kitchen,deactivate,lights,kitchen
17223,wavs/speakers/roOVZm7kYzS5d4q3/17fab290-451b-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Switch the bedroom lights off,deactivate,lights,bedroom
17224,wavs/speakers/roOVZm7kYzS5d4q3/4110e2d0-451b-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Bedroom lights off,deactivate,lights,bedroom
17225,wavs/speakers/roOVZm7kYzS5d4q3/aee50930-451b-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn off the washroom lights,deactivate,lights,washroom
17226,wavs/speakers/roOVZm7kYzS5d4q3/b7eeb9e0-451b-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Washroom lights off,deactivate,lights,washroom
17227,wavs/speakers/roOVZm7kYzS5d4q3/b23eed20-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn volume up,increase,volume,none
17228,wavs/speakers/roOVZm7kYzS5d4q3/b6c44e30-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Turn sound up,increase,volume,none
17229,wavs/speakers/roOVZm7kYzS5d4q3/c0f91160-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Make it louder,increase,volume,none
17230,wavs/speakers/roOVZm7kYzS5d4q3/c8b1ff20-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Louder,increase,volume,none
17231,wavs/speakers/roOVZm7kYzS5d4q3/cd85f560-451c-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Volume max,increase,volume,none
17232,wavs/speakers/roOVZm7kYzS5d4q3/19c96d30-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Louder please,increase,volume,none
17233,wavs/speakers/roOVZm7kYzS5d4q3/1d00f180-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Increase the volume,increase,volume,none
17234,wavs/speakers/roOVZm7kYzS5d4q3/22a99ce0-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Increase the sound volume,increase,volume,none
17235,wavs/speakers/roOVZm7kYzS5d4q3/28d11530-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Increase the sound,increase,volume,none
17236,wavs/speakers/roOVZm7kYzS5d4q3/2bf73460-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Louder phone,increase,volume,none
17237,wavs/speakers/roOVZm7kYzS5d4q3/2ec5e4c0-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,I can't hear that,increase,volume,none
17238,wavs/speakers/roOVZm7kYzS5d4q3/31c987d0-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Too quiet,increase,volume,none
17239,wavs/speakers/roOVZm7kYzS5d4q3/376e62a0-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,Far too quiet,increase,volume,none
17240,wavs/speakers/roOVZm7kYzS5d4q3/3e547000-451d-11e9-9035-7943ec3b842a.wav,roOVZm7kYzS5d4q3,"I need to hear this, increase the volume",increase,volume,none
17241,wavs/speakers/Rq9EA8dEeZcEwada2/c592a230-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn on the lights,activate,lights,none
17242,wavs/speakers/Rq9EA8dEeZcEwada2/c82a3d00-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn off the lights,deactivate,lights,none
17243,wavs/speakers/Rq9EA8dEeZcEwada2/cadf9900-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Change language,change language,none,none
17244,wavs/speakers/Rq9EA8dEeZcEwada2/cdae4960-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Pause the music,deactivate,music,none
17245,wavs/speakers/Rq9EA8dEeZcEwada2/cff4b6f0-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Resume,activate,music,none
17246,wavs/speakers/Rq9EA8dEeZcEwada2/d3892850-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Volume down,decrease,volume,none
17247,wavs/speakers/Rq9EA8dEeZcEwada2/d6952fd0-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the lights on,activate,lights,none
17248,wavs/speakers/Rq9EA8dEeZcEwada2/dbc8ab30-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Lights on,activate,lights,none
17249,wavs/speakers/Rq9EA8dEeZcEwada2/de864490-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Switch off the lights,deactivate,lights,none
17250,wavs/speakers/Rq9EA8dEeZcEwada2/e1953240-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the lights off,deactivate,lights,none
17251,wavs/speakers/Rq9EA8dEeZcEwada2/e428d570-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Lights off,deactivate,lights,none
17252,wavs/speakers/Rq9EA8dEeZcEwada2/e66b9980-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Volume up,increase,volume,none
17253,wavs/speakers/Rq9EA8dEeZcEwada2/e8e54c10-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn up the volume,increase,volume,none
17254,wavs/speakers/Rq9EA8dEeZcEwada2/ebdb0c70-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the volume up,increase,volume,none
17255,wavs/speakers/Rq9EA8dEeZcEwada2/efba1b60-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Make the music louder,increase,volume,none
17256,wavs/speakers/Rq9EA8dEeZcEwada2/f29f12e0-45d6-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn down the volume,decrease,volume,none
17257,wavs/speakers/Rq9EA8dEeZcEwada2/012ccff0-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the volume down,decrease,volume,none
17258,wavs/speakers/Rq9EA8dEeZcEwada2/07f1e7d0-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Make the music softer,decrease,volume,none
17259,wavs/speakers/Rq9EA8dEeZcEwada2/0af90d50-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn up the temperature,increase,heat,none
17260,wavs/speakers/Rq9EA8dEeZcEwada2/0e00f620-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the temperature up,increase,heat,none
17261,wavs/speakers/Rq9EA8dEeZcEwada2/1094e770-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn up the heat,increase,heat,none
17262,wavs/speakers/Rq9EA8dEeZcEwada2/138bb940-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the heat up,increase,heat,none
17263,wavs/speakers/Rq9EA8dEeZcEwada2/165c3e60-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn down the temperature,decrease,heat,none
17264,wavs/speakers/Rq9EA8dEeZcEwada2/193f1300-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the temperature down,decrease,heat,none
17265,wavs/speakers/Rq9EA8dEeZcEwada2/1bce4960-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn down the heat,decrease,heat,none
17266,wavs/speakers/Rq9EA8dEeZcEwada2/1e995040-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the heat down,decrease,heat,none
17267,wavs/speakers/Rq9EA8dEeZcEwada2/212181c0-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn off the music,deactivate,music,none
17268,wavs/speakers/Rq9EA8dEeZcEwada2/2378b830-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Stop the music,deactivate,music,none
17269,wavs/speakers/Rq9EA8dEeZcEwada2/25a1d9c0-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Play,activate,music,none
17270,wavs/speakers/Rq9EA8dEeZcEwada2/2855af20-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Put on the music,activate,music,none
17271,wavs/speakers/Rq9EA8dEeZcEwada2/2af5d570-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Play the music,activate,music,none
17272,wavs/speakers/Rq9EA8dEeZcEwada2/2d74df30-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Start the music,activate,music,none
