path,speakerId,transcription,intent,intentLbl
../smart-lights-en-close-field/speech_corpus/audio/782.wav,bfc416c8-6ecd-4c63-a76d-02ea63ab9029,Make the lights more bright in the bedroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/426.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the light intensity to be at level ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1414.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,dining room lights at twenty two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1652.wav,4e0d0b9b-59da-42f8-ace0-5a795c68a7e8,turn the house light pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/599.wav,01efb0b6-4dc5-436e-9639-d313e761d7ad,Increase the lights in the bedroom,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/452.wav,aece67b7-d40e-42f3-bae5-d3ef49846ed7,I want the lights to be changed to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/88.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you make the lights blue?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1128.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn basement lights on please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/361.wav,ffd85e10-f320-427f-b63e-01e81f768397,I need the lights turned down a bit,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1451.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,increase the brightness in here,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1667.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,why is everywhere so dark ? you need to turn up the brightness,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/882.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Please set the toilet lighting to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/280.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Get rid of the lights in the bathroom,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/166.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the bulbs to twelve percent in brightness,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1486.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,lights way down in small meeting room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1629.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,turn it blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/82.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you light up the basement a bit more,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/675.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Make it a little brighter in the bedroom.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/428.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the light set to ten everywhere,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1335.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn up the lights in the pantry,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1601.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"the cellar is cold and dark, please turn up the brightness",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/868.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Please make the lights green in the dining room ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1320.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the studio lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/37.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Be sure the light intensity is set to twelve percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/202.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change the lights to red in the parking section ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1663.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,turn up the brightness,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/431.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,I want the lighting situated at twenty two in the dining room,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/372.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I think the lights should be on by now,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/641.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Light up the vestibule.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/61.wav,c90d7f99-da8b-424c-95f9-610c56bdeb7d,Can you change the color of the lights to red in the large meeting room,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/613.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Is there a way to turn the kitchen lights to red?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/808.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,My bedroom needs to be darker.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/791.wav,b4edfdcf-732c-4606-9a76-ac68cb239cda,Make the living room dimmer,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/296.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Have the lights colored blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/107.wav,4373a208-efd7-4eea-9440-94f52145cd78,Can you set a pink light in the basement?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/230.wav,550b9155-6601-488b-82c9-d316036fc144,Decrease brightness in bedroom,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/876.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please set the brightness to five percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1605.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,the light is too bright so turn it down,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/648.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Lights off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/105.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you put the lights to twelve in the cubicle?,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1118.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The studio lights need to be increased,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/339.wav,143921a6-6caa-417f-bd7e-2732023270c1,I need my pantry set at ten brighntess,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/765.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make the lights five,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/24.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Adjust the living room brightness to level two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1454.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,increase the brightness of the garage,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/83.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Can you make it a tad brighter please?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1311.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Turn the lights up a notch in the cellar.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1348.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Would you please turn down the light brightness,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/421.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the kitchen lights to be twenty two.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/303.wav,550b9155-6601-488b-82c9-d316036fc144,Help me make it so the light is not so bright,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/244.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Decrease the light brightness in the cubicle,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/913.wav,01356b70-791d-42c4-b14b-56fefa67358f,Please turn off the toilets lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1428.wav,7f04b6d2-1f2a-4452-80e6-3248409fe5d2,green lights on in living room,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/544.wav,ffd85e10-f320-427f-b63e-01e81f768397,I'd prefer the lights to be on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1589.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,switch off the lamps please,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1153.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Turn down the lights in the kitchen,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1032.wav,879c3ade-29b9-4bb5-9272-dabf30186e0e,Set the lights to twenty two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1643.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn on the garden lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/108.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Can you set the basement lights to five?,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/948.wav,4373a208-efd7-4eea-9440-94f52145cd78,Put lights at a higher intensity please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/287.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Give me more light in here,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/505.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,I would prefer that the changing room lights be lowered,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/659.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Lower lighting in the backyard,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/964.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Quickly put on the lights in the dining room as I am very hungry,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/145.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change kids room lights to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1302.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Turn the lights on the kitchen,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1023.wav,74e9b845-0a5a-4af0-959b-5f4fcf28fed3,Set the lights to a higher intensity,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/488.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want you to turn off the lights in the small meeting room off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/860.wav,143921a6-6caa-417f-bd7e-2732023270c1,Please make it brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/35.wav,16760ead-20e2-42f7-a62d-3ed356699f7f,Augment the brightness of the waiting room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1150.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Turn down the lights in the bedroom,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/32.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"Assistant, I need my cubicle lights on.",SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1442.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,illuminate the kids room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/357.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I need the lights to be blue now.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/429.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the light to be on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/153.wav,9f5beac6-1a2a-4d52-bca1-d0eff2f5ae54,Change lights to red.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/173.wav,c90d7f99-da8b-424c-95f9-610c56bdeb7d,Change the colors to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1593.wav,c90d7f99-da8b-424c-95f9-610c56bdeb7d,"switch the garage light to  pink
",SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1209.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn on red lights.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1660.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn the tree lights pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/759.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Make the lights blue ,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/72.wav,9b44ed56-3019-4bef-a688-833eec3e2059,Can you change the vestibule to red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/34.wav,4373a208-efd7-4eea-9440-94f52145cd78,Augment the brightness of the lights,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/459.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the lights to be turned off in the vestibule,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1096.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,The garage lights need to be brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/656.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Lower brightness in the backyard,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1512.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,make the studio lights brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/30.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,"Alexa, please turn off lights in backyard",SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/351.wav,840a87a9-51ee-4f9a-a812-fc805f8e802d,I need the lighting cranked up a little.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/443.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want the lights off in the meeting room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/506.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I'd light these lights on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/580.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Increase the brightness of the lights in the cellar,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/295.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Have the kitchen lights at lower brightness,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/757.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make the lights a little brighter in the laundry room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/264.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Dim the lights in the garage.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1662.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn up lights in flat,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1647.wav,143921a6-6caa-417f-bd7e-2732023270c1,turn on the lights urgently,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1409.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,dim the boardroom,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1236.wav,83149db9-cf71-4987-886f-f07607ab8f90,Turn the basement lights down,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1066.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Switch off the garage lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/140.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Change all of the garden lighting to twenty,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1356.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,basement lights should be set to twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1157.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn down the lights one notch,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/438.wav,9f5beac6-1a2a-4d52-bca1-d0eff2f5ae54,I want the lights in the laundry room to change to red.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/803.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make twenty two the brightness setting.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/547.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I'm done with the lights in the dining room.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/530.wav,4373a208-efd7-4eea-9440-94f52145cd78,I'd like the lights to change in the large meeting room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1537.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,please make the patio light red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1053.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"Sir, please set the brightness of the connected light bulbs to fifty. ",SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/284.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Get the lights on please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/612.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Is it possible to turn the lights down in this room?,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/904.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please turn off all the lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1249.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the bulbs on brighter everywhere,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1030.wav,74e9b845-0a5a-4af0-959b-5f4fcf28fed3,Set the lights to the on position,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1598.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,the bathroom lights need changed to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/893.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please switch to pink lighting,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/69.wav,9b44ed56-3019-4bef-a688-833eec3e2059,"Can you change the lights to pink
everywhere",SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/379.wav,f4a444ad-e878-47da-ba22-059a32b48e6c,I want it to be brighter in the cella,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/678.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Make it brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1666.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,turn up the lights in the kitchen.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1170.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn off all the lamps.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/326.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,I don't want the lights to shine in the living room,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1410.wav,915b94e4-030e-4ecd-b864-c52ff00f9ebc,dim the kids bedroom lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1609.wav,bbdc474a-8064-4665-9144-585bfe589908,"the office has too much light , it needs to be turned down",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/182.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Change the light color to pink please,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/851.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Please increase the brightness of the lights in the kids room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1657.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn the lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1371.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,can you increase the brightness in the laundry room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/49.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Brightness to seventy-three please.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/241.wav,16760ead-20e2-42f7-a62d-3ed356699f7f,Decrease the intensity of the lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1556.wav,143921a6-6caa-417f-bd7e-2732023270c1,please turn on the lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1100.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,The kitchen should be brighter please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1376.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,can you turn down the lights in here?,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/926.wav,bfc416c8-6ecd-4c63-a76d-02ea63ab9029,Please turn the lights down to a lower setting in the living room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/371.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I think all the lights should be on twenty two.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1545.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,please switch off the kitchen lights after you cook,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/931.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please turn the living room lights to twelve.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1079.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,Switch the lights to dark in the pantry,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/262.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Dim the lights in the backyard.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/638.wav,01356b70-791d-42c4-b14b-56fefa67358f,Lets make the entrance lighting red.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/967.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Reduce basement brightness to two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/176.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Change the kids bedroom lightbulb color to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1449.wav,4373a208-efd7-4eea-9440-94f52145cd78,increase lighting in the garage,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1007.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Set the entire appartment light to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1357.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,basement lights should be turned on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1254.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the cublicle lights to level ten,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/46.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1622.wav,01356b70-791d-42c4-b14b-56fefa67358f,turn bedroom red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/722.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make the brightness of the lights to be at two percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/901.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Please turn lights up.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1621.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,turn bathroom lights up,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/265.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Dim the lights in the living room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1141.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn down the light in the loo.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/304.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Help me make the entire appartment red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/681.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make it brighter in the changing room.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/123.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you turn off the cella lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/130.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Can you turn off the lights?,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/905.wav,4373a208-efd7-4eea-9440-94f52145cd78,Please turn off the cellar lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/435.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I want the lights in the bathroom to be pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1464.wav,4373a208-efd7-4eea-9440-94f52145cd78,"its way too bright in here, turn down the brightness please",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/413.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want the cublicle to be at thirty nine brightness.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/19.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Adjust the kids room lighting to ten.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/933.wav,d5a37e8f-21f5-48e7-b433-48cc5a787675,Please turn up lights in appartment,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/183.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the light setting to on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/816.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Place the lighting on level twenty two in the cubicle,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/985.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Set lights to two in the parking room please,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/147.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Change light color to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1017.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Set the light color to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/132.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Can you turn on the light,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/827.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Please change the color in the large meeting room to pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1304.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Turn the lights pink please.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1389.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,change lights to blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1426.wav,aece67b7-d40e-42f3-bae5-d3ef49846ed7,green is what I would like to the lights to be right now,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1194.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Turn off the lights now,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/319.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I don't want it to be so bright,DecreaseBrightness,0
