,Unnamed: 0,path,speakerId,transcription,action,object,location
19535,8676,wavs/speakers/gNYvkbx3gof2Y3V9/a1378280-44e5-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,I need to practice my Korean. Switch the language,change language,Korean,none
19536,7249,wavs/speakers/EExgNZ9dvgTE3928/68ff41c0-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Washroom heat down,decrease,heat,washroom
19537,22602,wavs/speakers/zwKdl7Z2VRudGj2L/1cd387a0-4517-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Open language settings,change language,none,none
19538,4804,wavs/speakers/AY5e3mMgZkIyG3Ox/68d87110-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,That’s too loud,decrease,volume,none
19539,141,wavs/speakers/7NqqnAOPVVSKnxyv/a1192e20-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn up the washroom temperature,increase,heat,washroom
19540,3213,wavs/speakers/9EWlVBQo9rtqRYdy/87903a20-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Lights on,activate,lights,none
19541,4792,wavs/speakers/AY5e3mMgZkIyG3Ox/50bc6a00-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn volume down,decrease,volume,none
19542,7780,wavs/speakers/g2dnA9Wpvzi2WAmZ/f863b050-454a-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn down the heat,decrease,heat,none
19543,2806,wavs/speakers/NgXwdx5KkZI5GRWa/27996630-45e6-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Decrease sound levels,decrease,volume,none
19544,18150,wavs/speakers/W4XOzzNEbrtZz4dW/633bc340-44d3-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Could you decrease the heating?,decrease,heat,none
19545,6722,wavs/speakers/DWmlpyg93YCXAXgE/34403680-4504-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Switch the lights off,deactivate,lights,none
19546,2232,wavs/speakers/7NEaXjeLX3sg3yDB/20b35c40-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Switch off the lights in the bedroom,deactivate,lights,bedroom
19547,5930,wavs/speakers/d3erpmyk9yFlVyrZ/e7674be0-4608-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Decrease the temperature in the bathroom,decrease,heat,washroom
19548,2713,wavs/speakers/8e5qRjN7dGuovkRY/30cb7eb0-459f-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Turn on the lights,activate,lights,none
19549,2513,wavs/speakers/NgXwdx5KkZI5GRWa/b43cb6b0-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Switch the lights off,deactivate,lights,none
19550,21069,wavs/speakers/Xygv5loxdZtrywr9/3245d0d0-452a-11e9-a843-8db76f4b5e29.wav,Xygv5loxdZtrywr9,Turn the bedroom lights on,activate,lights,bedroom
19551,4941,wavs/speakers/BvyakyrDmQfWEABb/133f0390-45fd-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Switch off the lights,deactivate,lights,none
19552,8086,wavs/speakers/G3QxQd7qGRuXAZda/e91f90c0-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Louder,increase,volume,none
19553,3170,wavs/speakers/V4ejqNL4xbUKkYrV/f79e3570-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Decrease audio volume,decrease,volume,none
19554,18943,wavs/speakers/xEYa2wgAQof3wyEO/cf193d90-4532-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Decrease volume,decrease,volume,none
19555,22897,wavs/speakers/zZezMeg5XvcbRdg3/6b77bda0-45d9-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the lights off,deactivate,lights,none
19556,14397,wavs/speakers/oXjpaOq4wVUezb3x/51f45b40-4511-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,That’s too loud,decrease,volume,none
19557,15214,wavs/speakers/qNY4Qwveojc8jlm4/9aa51ff0-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Increase the temperature in the washroom,increase,heat,washroom
19558,11071,wavs/speakers/kxgXN97ALmHbaezp/c8ee9fc0-4468-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Get me some juice,bring,juice,none
19559,21923,wavs/speakers/zaEBPeMY4NUbDnZy/b2754560-44da-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Lights off in the washroom,deactivate,lights,washroom
19560,16724,wavs/speakers/RjDBre8jzzhdr4YL/0e790d40-441f-11e9-beaa-1f3e1eab7bff.wav,RjDBre8jzzhdr4YL,Allow a different language,change language,none,none
19561,2184,wavs/speakers/oOK5kxoW7dskMbaK/95b940a0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Turn up the heat,increase,heat,none
19562,823,wavs/speakers/7B4XmNppyrCK977p/f33cc890-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Too quiet,increase,volume,none
19563,4703,wavs/speakers/AY5e3mMgZkIyG3Ox/8d3e2e10-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Make the music louder,increase,volume,none
19564,948,wavs/speakers/7B4XmNppyrCK977p/48fe8f60-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Change the language,change language,none,none
19565,1487,wavs/speakers/5BEzPgPKe8taG9OB/702a5890-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Too quiet,increase,volume,none
19566,6304,wavs/speakers/DMApMRmGq5hjkyvX/2cb34770-45d8-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Decrease sound levels,decrease,volume,none
19567,3588,wavs/speakers/V4ZbwLm9G5irobWn/d6639690-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Switch the lights on,activate,lights,none
19568,22447,wavs/speakers/zwKdl7Z2VRudGj2L/23d2ad30-4515-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Switch on the lights in the kitchen,activate,lights,kitchen
19569,21099,wavs/speakers/Xygv5loxdZtrywr9/c3e55380-452a-11e9-a843-8db76f4b5e29.wav,Xygv5loxdZtrywr9,Louder phone,increase,volume,none
19570,17812,wavs/speakers/W4XOzzNEbrtZz4dW/2ebb0bc0-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Turn the bedroom lights on,activate,lights,bedroom
19571,4316,wavs/speakers/AvR9dePW88IynbaE/566014a0-4523-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Volume mute,decrease,volume,none
19572,19138,wavs/speakers/xEYa2wgAQof3wyEO/03a9d390-4537-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Switch the lights off in the kitchen,deactivate,lights,kitchen
19573,20360,wavs/speakers/xwpvGaaWl5c3G5N3/54af1f20-45b9-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Increase the temperature,increase,heat,none
19574,1566,wavs/speakers/eBQAWmMg4gsLYLLa/4edf9ad0-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Turn it up,increase,volume,none
19575,12004,wavs/speakers/mor8vDGkaOHzLLWBp/918e9e90-453f-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Turn the washroom lights off,deactivate,lights,washroom
19576,5440,wavs/speakers/d2waAp3pEjiWgrDEY/15ebdb50-4511-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Turn down the volume,decrease,volume,none
19577,8343,wavs/speakers/gNYvkbx3gof2Y3V9/c41d5310-44e0-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Heat up,increase,heat,none
19578,17362,wavs/speakers/Rq9EA8dEeZcEwada2/39bb3260-45d9-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Make it hotter,increase,heat,none
19579,22948,wavs/speakers/zZezMeg5XvcbRdg3/6024ead0-45da-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn on the bathroom lights,activate,lights,washroom
19580,2182,wavs/speakers/7NEaXjeLX3sg3yDB/9c01f060-454a-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Turn the temperature down,decrease,heat,none
19581,18718,wavs/speakers/WYmlNV2rDkSaALOE/ca007b30-4437-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn the temperature up in the washroom,increase,heat,washroom
19582,18458,wavs/speakers/WYmlNV2rDkSaALOE/1732bca0-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,More heat,increase,heat,none
19583,7496,wavs/speakers/eLQ3mNg27GHLkDej/19f5aa50-453e-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Turn the temperature down in the washroom,decrease,heat,washroom
19584,7570,wavs/speakers/g2dnA9Wpvzi2WAmZ/59399010-4547-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Lights on in the washroom,activate,lights,washroom
19585,1746,wavs/speakers/5o9BvRGEGvhaeBwA/4f676ea0-44ec-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Start the music,activate,music,none
19586,3281,wavs/speakers/V4ejqNL4xbUKkYrV/17778fb0-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Open language settings,change language,none,none
19587,1850,wavs/speakers/73bEEYMKLwtmVwV43/991c06f0-4528-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,That's too quiet,increase,volume,none
19588,3315,wavs/speakers/V4ZbwLm9G5irobWn/455b47a0-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Turn up the volume,increase,volume,none
19589,10435,wavs/speakers/kNnmb7MdArswxLYw/4e1beae0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn down the bathroom temperature,decrease,heat,washroom
19590,1194,wavs/speakers/D4jGxZ7KamfVo4E2V/123bef70-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Get me some juice,bring,juice,none
19591,6406,wavs/speakers/DMApMRmGq5hjkyvX/161961a0-45da-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Use a different language,change language,none,none
19592,933,wavs/speakers/9MX3AgZzVgCw4W4j/4bb10640-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,Turn up the temperature,increase,heat,none
19593,15440,wavs/speakers/R3mexpM2YAtdPbL7/1140b9e0-44fd-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn the temperature in the bedroom up,increase,heat,bedroom
19594,6463,wavs/speakers/DMApMRmGq5hjkyvX/ae60b030-45da-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Put on the music,activate,music,none
19595,2622,wavs/speakers/8e5qRjN7dGuovkRY/56512aa0-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Make it cooler,decrease,heat,none
19596,387,wavs/speakers/7NqqnAOPVVSKnxyv/45f9f8f0-4632-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn up the washroom temperature,increase,heat,washroom
19597,1590,wavs/speakers/5BEzPgPKe8taG9OB/59121070-457f-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Get me some juice,bring,juice,none
19598,575,wavs/speakers/2ojo7YRL7Gck83Z3/368a9240-45e1-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn the lamp on,activate,lamp,none
19599,665,wavs/speakers/2ojo7YRL7Gck83Z3/96945620-45e2-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,More heat,increase,heat,none
19600,5501,wavs/speakers/d2waAp3pEjiWgrDEY/2284d7d0-4512-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,I need volume,increase,volume,none
19601,1255,wavs/speakers/5BEzPgPKe8taG9OB/6964b660-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,"I couldn't hear anything, turn up the volume",increase,volume,none
19602,423,wavs/speakers/2ojo7YRL7Gck83Z3/96a91e00-45df-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Increase the temperature in the kitchen,increase,heat,kitchen
19603,2453,wavs/speakers/ppymZZDb2Bf4NQnE/bfabdf70-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn it down,decrease,volume,none
19604,15111,wavs/speakers/qNY4Qwveojc8jlm4/b1075e80-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn the lights on in the kitchen,activate,lights,kitchen
19605,19241,wavs/speakers/xEYa2wgAQof3wyEO/48833990-453a-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Decrease the heating in the washroom,decrease,heat,washroom
19606,18747,wavs/speakers/WYmlNV2rDkSaALOE/13fd5e60-4438-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn down the bedroom heat,decrease,heat,bedroom
19607,1483,wavs/speakers/5BEzPgPKe8taG9OB/68bdb610-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,I need volume,increase,volume,none
19608,8555,wavs/speakers/gNYvkbx3gof2Y3V9/0c491860-44e4-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Make it quieter,decrease,volume,none
19609,15897,wavs/speakers/R3mXwwoaX9IoRVKe/95fdacf0-4549-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,"I couldn't hear anything, turn up the volume",increase,volume,none
19610,1605,wavs/speakers/5BEzPgPKe8taG9OB/76115000-457f-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Fetch my shoes,bring,shoes,none
19611,429,wavs/speakers/2ojo7YRL7Gck83Z3/a8a044d0-45df-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn the temperature in the bedroom up,increase,heat,bedroom
19612,21320,wavs/speakers/ywE435j4gVizvw3R/ec788a30-4500-11e9-a1ea-79ca03012c0e.wav,ywE435j4gVizvw3R,Turn the temperature down,decrease,heat,none
19613,13489,wavs/speakers/ObdQbr9wyDfbmW4E/4ea129f0-4453-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Play the music,activate,music,none
19614,8052,wavs/speakers/G3QxQd7qGRuXAZda/9b845120-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Switch on the lights in the bedroom,activate,lights,bedroom
19615,3981,wavs/speakers/anvKyBjB5OiP5dYZ/a259c6b0-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Kitchen heat down,decrease,heat,kitchen
19616,17481,wavs/speakers/Rq9EA8dEeZcEwada2/d81df5e0-45da-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Pause,deactivate,music,none
19617,3795,wavs/speakers/anvKyBjB5OiP5dYZ/14f2f690-4578-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Set language to Chinese,change language,Chinese,none
19618,19174,wavs/speakers/xEYa2wgAQof3wyEO/43feb850-4539-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Volume lower,decrease,volume,none
19619,4678,wavs/speakers/AY5e3mMgZkIyG3Ox/54ac1030-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Set my phone's language to Chinese,change language,Chinese,none
19620,910,wavs/speakers/8B9N9jOOXGUordVG/b4f37a30-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Decrease the heating in the bedroom,decrease,heat,bedroom
19621,14405,wavs/speakers/oXjpaOq4wVUezb3x/639dd740-4511-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Make it hotter,increase,heat,none
19622,1452,wavs/speakers/k5bqyxx2lzIbrlg9/aabab810-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn up the bedroom heat,increase,heat,bedroom
19623,9489,wavs/speakers/jgxq52DoPpsR9ZRx/b2ed2b50-4518-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Increase the heating in the bathroom,increase,heat,washroom
19624,2380,wavs/speakers/mj4BWeRbp7ildyB9d/39300aa0-452f-11e9-b1e4-e5985dca719e.wav,mj4BWeRbp7ildyB9d,Turn down the heat in the washroom,decrease,heat,washroom
19625,4190,wavs/speakers/AvR9dePW88IynbaE/72710e80-4521-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Stop music,deactivate,music,none
19626,9000,wavs/speakers/Gym5dABePPHA8mZK9/41c47d80-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the lights on in the kitchen,activate,lights,kitchen
19627,821,wavs/speakers/7B4XmNppyrCK977p/e46690d0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Louder phone,increase,volume,none
19628,16684,wavs/speakers/RjDBre8jzzhdr4YL/7f14a2f0-441d-11e9-beaa-1f3e1eab7bff.wav,RjDBre8jzzhdr4YL,Turn down the heat in the washroom,decrease,heat,washroom
19629,18293,wavs/speakers/W7LeKXje7QhZlLKe/63666530-4561-11e9-9600-8f19ade2128c.wav,W7LeKXje7QhZlLKe,Bedroom lights off,deactivate,lights,bedroom
19630,9746,wavs/speakers/jgxq52DoPpsR9ZRx/3c04c590-451b-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the heat down in the washroom,decrease,heat,washroom
19631,18236,wavs/speakers/W7LeKXje7QhZlLKe/067f9f20-4553-11e9-aa52-bf2189a03a60.wav,W7LeKXje7QhZlLKe,Start the music,activate,music,none
19632,1094,wavs/speakers/52XVOeXMXYuaElyw/e081f5e0-45c8-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Switch off the lamp,deactivate,lamp,none
19633,5820,wavs/speakers/d2waAp3pEjiWgrDEY/db915880-451b-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Set my phone's language to Korean,change language,Korean,none
19634,1163,wavs/speakers/5BEzPgPKe8taG9OB/692a61f0-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Resume,activate,music,none
19635,10388,wavs/speakers/kNnmb7MdArswxLYw/a2537a20-45f3-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn up the bedroom heat,increase,heat,bedroom
19636,4196,wavs/speakers/AvR9dePW88IynbaE/83034e20-4521-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Bring the newspaper,bring,newspaper,none
19637,17838,wavs/speakers/W4XOzzNEbrtZz4dW/7ad1ce40-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Lights off in the bedroom,deactivate,lights,bedroom
19638,19551,wavs/speakers/xRQE5VD7rRHVdyvM/331ee190-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Turn the heat up,increase,heat,none
19639,15993,wavs/speakers/R3mXwwoaX9IoRVKe/0a92a8a0-454e-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Get me the newspaper,bring,newspaper,none
19640,21572,wavs/speakers/Z7BXPnplxGUjZdmBZ/c33d6670-44f8-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Bring juice,bring,juice,none
19641,5385,wavs/speakers/BvyakyrDmQfWEABb/7e8985f0-460a-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Set language to Korean,change language,Korean,none
19642,13969,wavs/speakers/oRrwPDNPlAieQr8Q/42561ac0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Too quiet,increase,volume,none
19643,12525,wavs/speakers/n5XllaB4gZFwZXkBz/95529410-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the kitchen lights on,activate,lights,kitchen
19644,1200,wavs/speakers/k5bqyxx2lzIbrlg9/3004c1d0-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn up the temperature in the kitchen,increase,heat,kitchen
19645,16874,wavs/speakers/ro5AaKwypZIqNEp2/aa347ce0-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the bedroom heat up,increase,heat,bedroom
19646,22142,wavs/speakers/ZebMRl5Z7dhrPKRD/12ef1aa0-4554-11e9-aa52-bf2189a03a60.wav,ZebMRl5Z7dhrPKRD,Lights off,deactivate,lights,none
19647,3787,wavs/speakers/anvKyBjB5OiP5dYZ/ff558410-4577-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Change the language,change language,none,none
19648,22534,wavs/speakers/zwKdl7Z2VRudGj2L/3a3a09f0-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Turn up the bathroom temperature,increase,heat,washroom
19649,15264,wavs/speakers/qNY4Qwveojc8jlm4/06edc450-44d1-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Go get the newspaper,bring,newspaper,none
19650,2056,wavs/speakers/oOK5kxoW7dskMbaK/1d479fa0-44ea-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Bedroom heat up,increase,heat,bedroom
19651,951,wavs/speakers/7B4XmNppyrCK977p/5080dcc0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch languages,change language,none,none
19652,10165,wavs/speakers/kNnmb7MdArswxLYw/2769d110-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Less heat,decrease,heat,none
19653,2083,wavs/speakers/73bEEYMKLwtmVwV43/0d62c620-452e-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Decrease the temperature,decrease,heat,none
19654,19558,wavs/speakers/xRQE5VD7rRHVdyvM/5577e930-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Put on the music,activate,music,none
19655,3274,wavs/speakers/9EWlVBQo9rtqRYdy/15427d10-45ef-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Switch off the lights in the kitchen,deactivate,lights,kitchen
19656,7278,wavs/speakers/EExgNZ9dvgTE3928/d9e9f6f0-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Go get me my shoes,bring,shoes,none
19657,47,wavs/speakers/4BrX8aDqK2cLZRYl/6feb0970-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Kitchen lights on,activate,lights,kitchen
19658,467,wavs/speakers/7NqqnAOPVVSKnxyv/59b4ac40-4633-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Switch language,change language,none,none
19659,84,wavs/speakers/7NqqnAOPVVSKnxyv/0c522cb0-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn it up,increase,volume,none
19660,15259,wavs/speakers/qNY4Qwveojc8jlm4/fd8c7dc0-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Resume music,activate,music,none
19661,15108,wavs/speakers/qNY4Qwveojc8jlm4/aafe43a0-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Switch the lights on,activate,lights,none
19662,2773,wavs/speakers/8e5qRjN7dGuovkRY/fd4895e0-459f-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Washroom lights on,activate,lights,washroom
19663,17448,wavs/speakers/Rq9EA8dEeZcEwada2/6d7e1f80-45da-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Bring me my shoes,bring,shoes,none
19664,2661,wavs/speakers/Q4vMvpXkXBsqryvZ/fc3ee5f0-450e-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,Turn down the heat,decrease,heat,none
19665,2190,wavs/speakers/oOK5kxoW7dskMbaK/a5355550-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Turn off the music,deactivate,music,none
19666,856,wavs/speakers/7B4XmNppyrCK977p/4ac2ca10-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the kitchen temperature up,increase,heat,kitchen
19667,2158,wavs/speakers/oOK5kxoW7dskMbaK/4dd30870-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,I need to practice my German. Switch the language,change language,German,none
19668,3541,wavs/speakers/V4ZbwLm9G5irobWn/2ff0a820-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,I need to practice my Chinese. Switch the language,change language,Chinese,none
19669,285,wavs/speakers/7NqqnAOPVVSKnxyv/5bec1090-4631-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Lamp off,deactivate,lamp,none
19670,1451,wavs/speakers/DWNjK4kYDACjeEg3/de045540-45d4-11e9-9992-dfba019cb646.wav,DWNjK4kYDACjeEg3,Kitchen heat down,decrease,heat,kitchen
19671,10943,wavs/speakers/kxgXN97ALmHbaezp/41463070-4467-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Lights on in the washroom,activate,lights,washroom
19672,12890,wavs/speakers/neaPN7GbBEUex8rV/f3d32610-45d6-11e9-81ce-69b74fd7e64e.wav,neaPN7GbBEUex8rV,Decrease the heating in the kitchen,decrease,heat,kitchen
19673,16146,wavs/speakers/R3mXwwoaX9IoRVKe/97bce4f0-4550-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,"This video sound is too low, turn up the volume",increase,volume,none
19674,3511,wavs/speakers/V4ZbwLm9G5irobWn/fec68e50-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Fetch my socks,bring,socks,none
19675,5011,wavs/speakers/BvyakyrDmQfWEABb/f22ba5e0-45fd-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn volume up,increase,volume,none
19676,21740,wavs/speakers/zaEBPeMY4NUbDnZy/399f1300-44d5-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Turn up the washroom temperature,increase,heat,washroom
19677,2480,wavs/speakers/ppymZZDb2Bf4NQnE/0c8a37b0-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn up the bedroom heat,increase,heat,bedroom
19678,22984,wavs/speakers/zZezMeg5XvcbRdg3/0ba18580-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,That's too quiet,increase,volume,none
19679,15640,wavs/speakers/R3mexpM2YAtdPbL7/85bee420-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,I need volume,increase,volume,none
19680,7507,wavs/speakers/eLQ3mNg27GHLkDej/3a2653b0-453e-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Decrease the heating in the bathroom,decrease,heat,washroom
19681,13589,wavs/speakers/ObdQbr9wyDfbmW4E/7e59d970-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn the temperature up in the bathroom,increase,heat,washroom
