audio path,predicted_words
../smart-lights-en-close-field/speech_corpus/audio/24.wav,adjust the living room brightness to level two
../smart-lights-en-close-field/speech_corpus/audio/1454.wav,increase the brightness of the garage
../smart-lights-en-close-field/speech_corpus/audio/83.wav,can you make it a tad brighter please
../smart-lights-en-close-field/speech_corpus/audio/1311.wav,turn the lights up a notch
../smart-lights-en-close-field/speech_corpus/audio/1348.wav,would you please turn down the brightness
../smart-lights-en-close-field/speech_corpus/audio/421.wav,I want the kitchen lights to be 22
../smart-lights-en-close-field/speech_corpus/audio/303.wav,help me make it so the light is not so bright
../smart-lights-en-close-field/speech_corpus/audio/244.wav,decrease the light brightness in the cubicle
../smart-lights-en-close-field/speech_corpus/audio/913.wav,please turn off the toilets lights
../smart-lights-en-close-field/speech_corpus/audio/1428.wav,green lights on in living room
../smart-lights-en-close-field/speech_corpus/audio/544.wav,I prefer the lights to be on
../smart-lights-en-close-field/speech_corpus/audio/1589.wav,switch off the lamps please
../smart-lights-en-close-field/speech_corpus/audio/1153.wav,turn down the lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/1032.wav,set the lights to 22%
../smart-lights-en-close-field/speech_corpus/audio/1643.wav,turn on the garden lights
../smart-lights-en-close-field/speech_corpus/audio/108.wav,can you set the basement lights to 5
../smart-lights-en-close-field/speech_corpus/audio/948.wav,lights in High Ridge
../smart-lights-en-close-field/speech_corpus/audio/287.wav,give me more light in here
../smart-lights-en-close-field/speech_corpus/audio/505.wav,I would prefer that the changing room lights be lowered
../smart-lights-en-close-field/speech_corpus/audio/659.wav,lower Lighting in the backyard
../smart-lights-en-close-field/speech_corpus/audio/964.wav,quickly put on the lights in the dining room as I am very hungry
../smart-lights-en-close-field/speech_corpus/audio/145.wav,change kids room light to Pink
../smart-lights-en-close-field/speech_corpus/audio/1302.wav,turn the light on.
../smart-lights-en-close-field/speech_corpus/audio/1023.wav,set the lights to a higher intensity
../smart-lights-en-close-field/speech_corpus/audio/488.wav,I want you to turn off the lights in the small meeting room
../smart-lights-en-close-field/speech_corpus/audio/860.wav,please make it brighter
../smart-lights-en-close-field/speech_corpus/audio/35.wav,augment the brightness of the waiting room
../smart-lights-en-close-field/speech_corpus/audio/1150.wav,turn down the lights in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/32.wav,assistant I need my cubicle lights on
../smart-lights-en-close-field/speech_corpus/audio/1442.wav,illuminate the kids room
../smart-lights-en-close-field/speech_corpus/audio/357.wav,I need the lights to be blue now
../smart-lights-en-close-field/speech_corpus/audio/429.wav,I want the light to be on
../smart-lights-en-close-field/speech_corpus/audio/153.wav,change lights to red
../smart-lights-en-close-field/speech_corpus/audio/173.wav,change the colors to Pink
../smart-lights-en-close-field/speech_corpus/audio/1593.wav,switch the garage light to Pink
../smart-lights-en-close-field/speech_corpus/audio/1209.wav,turn on red light
../smart-lights-en-close-field/speech_corpus/audio/1660.wav,turn the tree lights pink
../smart-lights-en-close-field/speech_corpus/audio/759.wav,make the lights blue
../smart-lights-en-close-field/speech_corpus/audio/72.wav,can you change the bestival to rent
../smart-lights-en-close-field/speech_corpus/audio/34.wav,how to make the brightness of Lights
../smart-lights-en-close-field/speech_corpus/audio/459.wav,I want the lights to be turned off in the best of you
../smart-lights-en-close-field/speech_corpus/audio/1096.wav,the garage lights need to be breaker
../smart-lights-en-close-field/speech_corpus/audio/656.wav,lower brightness in their backyard
../smart-lights-en-close-field/speech_corpus/audio/1512.wav,make the studio lights brighter
../smart-lights-en-close-field/speech_corpus/audio/30.wav,Alexa please turn off lights in backyard
../smart-lights-en-close-field/speech_corpus/audio/351.wav,I need the lighting cranked up a little
../smart-lights-en-close-field/speech_corpus/audio/443.wav,with the lights off in the meeting room
../smart-lights-en-close-field/speech_corpus/audio/506.wav,I'd like these lights on
../smart-lights-en-close-field/speech_corpus/audio/580.wav,increase the brightness of the lights in the Sala
../smart-lights-en-close-field/speech_corpus/audio/295.wav,have the kitchen lights brightness
../smart-lights-en-close-field/speech_corpus/audio/757.wav,make the lights a little brighter in the laundry room
../smart-lights-en-close-field/speech_corpus/audio/264.wav,dim the lights in the garage
../smart-lights-en-close-field/speech_corpus/audio/1662.wav,turn up lights in flat
../smart-lights-en-close-field/speech_corpus/audio/1647.wav,turn on the lights are urgently
../smart-lights-en-close-field/speech_corpus/audio/1409.wav,dim the boardroom
../smart-lights-en-close-field/speech_corpus/audio/1236.wav,turn the basement lights down
../smart-lights-en-close-field/speech_corpus/audio/1066.wav,switch off the garage light
../smart-lights-en-close-field/speech_corpus/audio/140.wav,Angel of the garden lighting 220
../smart-lights-en-close-field/speech_corpus/audio/1356.wav,basement light should be set to 12
../smart-lights-en-close-field/speech_corpus/audio/1157.wav,Turn Down the Lights one not
../smart-lights-en-close-field/speech_corpus/audio/438.wav,I want the lights in the laundry room to change to red
../smart-lights-en-close-field/speech_corpus/audio/803.wav,make 20 to the brightness setting
../smart-lights-en-close-field/speech_corpus/audio/547.wav,I'm done with the lights in the dining room
../smart-lights-en-close-field/speech_corpus/audio/530.wav,I'd like the lights to change in a large meeting room
../smart-lights-en-close-field/speech_corpus/audio/1537.wav,please make the bedroom light red
../smart-lights-en-close-field/speech_corpus/audio/1053.wav,Sarah please set the brightness of the connected lights to bulb 250
../smart-lights-en-close-field/speech_corpus/audio/284.wav,get the lights on please
../smart-lights-en-close-field/speech_corpus/audio/612.wav,is it possible to turn the lights down in this room
../smart-lights-en-close-field/speech_corpus/audio/904.wav,please turn off all the lights
../smart-lights-en-close-field/speech_corpus/audio/1249.wav,turn the bulbs on brighter everywhere
../smart-lights-en-close-field/speech_corpus/audio/1030.wav,set the lights to the on position
../smart-lights-en-close-field/speech_corpus/audio/1598.wav,no bathroom lights need change to Blue
../smart-lights-en-close-field/speech_corpus/audio/893.wav,please switch to Pink lighting
../smart-lights-en-close-field/speech_corpus/audio/69.wav,can you change the lights to Pink everywhere
../smart-lights-en-close-field/speech_corpus/audio/379.wav,I want it to be brighter in the sella
../smart-lights-en-close-field/speech_corpus/audio/678.wav,make it brighter
../smart-lights-en-close-field/speech_corpus/audio/1666.wav,turn up the lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/1170.wav,turn off all the lamps
../smart-lights-en-close-field/speech_corpus/audio/326.wav,I don't want the lights to shine in the living room
../smart-lights-en-close-field/speech_corpus/audio/1410.wav,dim the kids bedroom lights
../smart-lights-en-close-field/speech_corpus/audio/1609.wav,the office has to match light jeans to be turned down
../smart-lights-en-close-field/speech_corpus/audio/182.wav,change the light color to Pink please
../smart-lights-en-close-field/speech_corpus/audio/851.wav,please increase the brightness of the lights in the kids room
../smart-lights-en-close-field/speech_corpus/audio/1657.wav,turn the lights off
../smart-lights-en-close-field/speech_corpus/audio/1371.wav,can you increase the brightness in the laundry room
../smart-lights-en-close-field/speech_corpus/audio/49.wav,brightness to 73 please
../smart-lights-en-close-field/speech_corpus/audio/241.wav,decrease the intensity of the lights
../smart-lights-en-close-field/speech_corpus/audio/1556.wav,please turn on the lights
../smart-lights-en-close-field/speech_corpus/audio/1100.wav,the kitchen should be brighter please
../smart-lights-en-close-field/speech_corpus/audio/1376.wav,can you turn down the lights in here
../smart-lights-en-close-field/speech_corpus/audio/926.wav,please turn the lights down to a lower setting in the living room
../smart-lights-en-close-field/speech_corpus/audio/371.wav,I think all the lights be on 22
../smart-lights-en-close-field/speech_corpus/audio/1545.wav,please switch off the kitchen lights after you cook
../smart-lights-en-close-field/speech_corpus/audio/931.wav,please turn the living room lights to 12
../smart-lights-en-close-field/speech_corpus/audio/1079.wav,switch the lights to dark in the pantry
../smart-lights-en-close-field/speech_corpus/audio/262.wav,dim the lights in the backyard
../smart-lights-en-close-field/speech_corpus/audio/638.wav,let's make the entrance Lighting Red
../smart-lights-en-close-field/speech_corpus/audio/967.wav,reduce basement brightness to 2%
../smart-lights-en-close-field/speech_corpus/audio/176.wav,change the kids bedroom light bulb color to Green
../smart-lights-en-close-field/speech_corpus/audio/1449.wav,grease Lighting in the garage
../smart-lights-en-close-field/speech_corpus/audio/1007.wav,set the entire apartment light into
../smart-lights-en-close-field/speech_corpus/audio/1357.wav,basement lights should be turned on
../smart-lights-en-close-field/speech_corpus/audio/1254.wav,turn the cubicle lights to level 10
../smart-lights-en-close-field/speech_corpus/audio/46.wav,later
../smart-lights-en-close-field/speech_corpus/audio/1622.wav,turn bedroom red
../smart-lights-en-close-field/speech_corpus/audio/722.wav,make the brightness of the lights be at least 2%
../smart-lights-en-close-field/speech_corpus/audio/901.wav,please turn lights up
../smart-lights-en-close-field/speech_corpus/audio/1621.wav,turn bathroom lights up
../smart-lights-en-close-field/speech_corpus/audio/265.wav,dim the lights in the living room
../smart-lights-en-close-field/speech_corpus/audio/1141.wav,turn down the light in the loo
../smart-lights-en-close-field/speech_corpus/audio/304.wav,help me make the entire apartment rent
../smart-lights-en-close-field/speech_corpus/audio/681.wav,make it brighter in the changing room
../smart-lights-en-close-field/speech_corpus/audio/123.wav,can you turn off the cellar lights
../smart-lights-en-close-field/speech_corpus/audio/130.wav,can you turn off the lights
../smart-lights-en-close-field/speech_corpus/audio/905.wav,please turn off the cellar lights
../smart-lights-en-close-field/speech_corpus/audio/435.wav,I want the lights in the bathroom to be pink
../smart-lights-en-close-field/speech_corpus/audio/1464.wav,way too bright in here turn down the brightness please
../smart-lights-en-close-field/speech_corpus/audio/413.wav,20 cubicle to be at 39 brightness
../smart-lights-en-close-field/speech_corpus/audio/19.wav,address the kids lighting to 10
../smart-lights-en-close-field/speech_corpus/audio/933.wav,please turn up lights in apartment
../smart-lights-en-close-field/speech_corpus/audio/183.wav,change the light setting to on
../smart-lights-en-close-field/speech_corpus/audio/816.wav,Play Still Lighting on level 22 in The Crucible
../smart-lights-en-close-field/speech_corpus/audio/985.wav,set all lights to in the parking lot please
../smart-lights-en-close-field/speech_corpus/audio/147.wav,change light color to Pink
../smart-lights-en-close-field/speech_corpus/audio/1017.wav,set the light color to Blue
../smart-lights-en-close-field/speech_corpus/audio/132.wav,can you turn on the light
../smart-lights-en-close-field/speech_corpus/audio/827.wav,please change the color in the large meeting room to Pink
../smart-lights-en-close-field/speech_corpus/audio/1304.wav,Turn the Lights pink please
../smart-lights-en-close-field/speech_corpus/audio/1389.wav,change lights to Blue
../smart-lights-en-close-field/speech_corpus/audio/1426.wav,green is what I would like to the lights to be right now
../smart-lights-en-close-field/speech_corpus/audio/1194.wav,turn off the lights now
../smart-lights-en-close-field/speech_corpus/audio/319.wav,I don't want it to be so bright
../smart-lights-en-close-field/speech_corpus/audio/697.wav,make lights less bright in the laundry
../smart-lights-en-close-field/speech_corpus/audio/41.wav,bright lights please
../smart-lights-en-close-field/speech_corpus/audio/958.wav,put the lights off in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/1082.wav,Turn On The Lights of kids bedroom
../smart-lights-en-close-field/speech_corpus/audio/407.wav,I want the brightness turned off in this room
../smart-lights-en-close-field/speech_corpus/audio/463.wav,when the patio lights turned on
../smart-lights-en-close-field/speech_corpus/audio/483.wav,I want to turn off the lights
../smart-lights-en-close-field/speech_corpus/audio/1628.wav,turn down the lights in the entrance room
../smart-lights-en-close-field/speech_corpus/audio/856.wav,please increase the lights in the office
../smart-lights-en-close-field/speech_corpus/audio/396.wav,I want pink lights now
../smart-lights-en-close-field/speech_corpus/audio/1136.wav,turn down the brightness for me
../smart-lights-en-close-field/speech_corpus/audio/490.wav,would like for the lights be brighter
../smart-lights-en-close-field/speech_corpus/audio/793.wav,make the lounge 22
../smart-lights-en-close-field/speech_corpus/audio/997.wav,set the brightness of the light bulbs 250
../smart-lights-en-close-field/speech_corpus/audio/208.wav,change the yard lights to Green
../smart-lights-en-close-field/speech_corpus/audio/1523.wav,patio lights turned on
../smart-lights-en-close-field/speech_corpus/audio/1634.wav,turn off dining room light
../smart-lights-en-close-field/speech_corpus/audio/751.wav,make the light in the dining room red
../smart-lights-en-close-field/speech_corpus/audio/1439.wav,I want you to make the light dimmer
../smart-lights-en-close-field/speech_corpus/audio/1504.wav,make the light blue
../smart-lights-en-close-field/speech_corpus/audio/53.wav,can the laundry room have green lights
../smart-lights-en-close-field/speech_corpus/audio/508.wav,I'd like for my lights to be fucked on now
../smart-lights-en-close-field/speech_corpus/audio/219.wav,could you increase the light brightness in the dining room
../smart-lights-en-close-field/speech_corpus/audio/1461.wav,pretty bright in here is there a possibility you can turn the lights down
../smart-lights-en-close-field/speech_corpus/audio/1571.wav,set the lights in the changing room 2 level 22
../smart-lights-en-close-field/speech_corpus/audio/602.wav,increase the lights on the patio
../smart-lights-en-close-field/speech_corpus/audio/837.wav,please change the lights to 22 and the house
../smart-lights-en-close-field/speech_corpus/audio/538.wav,I would like two lights to be green please
../smart-lights-en-close-field/speech_corpus/audio/209.wav,change toilets light color to rent
../smart-lights-en-close-field/speech_corpus/audio/1102.wav,the laundry room is too bright
../smart-lights-en-close-field/speech_corpus/audio/1668.wav,why is it so bright near please turn it down a notch
../smart-lights-en-close-field/speech_corpus/audio/473.wav,I want this room light brightness level 10
../smart-lights-en-close-field/speech_corpus/audio/246.wav,decrease the light intensity in the entrance
../smart-lights-en-close-field/speech_corpus/audio/1105.wav,the light in the apartment used to be Dem
../smart-lights-en-close-field/speech_corpus/audio/1592.wav,switch off vestibule lights off
../smart-lights-en-close-field/speech_corpus/audio/923.wav,please turn the light on for me
../smart-lights-en-close-field/speech_corpus/audio/1573.wav,set up Angie brightness to 20
../smart-lights-en-close-field/speech_corpus/audio/1332.wav,turn up the lights in the sella
../smart-lights-en-close-field/speech_corpus/audio/124.wav,can you turn off the lights in the toilet
../smart-lights-en-close-field/speech_corpus/audio/1591.wav,switch off the lights
../smart-lights-en-close-field/speech_corpus/audio/340.wav,I need pink Lighting in the office
../smart-lights-en-close-field/speech_corpus/audio/239.wav,increase the brightness of the lights in shed
../smart-lights-en-close-field/speech_corpus/audio/279.wav,get me some lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/104.wav,can you put lights on in the backyard
../smart-lights-en-close-field/speech_corpus/audio/785.wav,make the lights pink
../smart-lights-en-close-field/speech_corpus/audio/391.wav,one more brightness in the pantry
../smart-lights-en-close-field/speech_corpus/audio/288.wav,give me a more light in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/194.wav,change the lights in the parking area to Green
../smart-lights-en-close-field/speech_corpus/audio/60.wav,can you change the bathroom light blue
../smart-lights-en-close-field/speech_corpus/audio/999.wav,set the brightness to 50
../smart-lights-en-close-field/speech_corpus/audio/1000.wav,set the brightness to 5
../smart-lights-en-close-field/speech_corpus/audio/402.wav,I want the brightness of the light in the laundry room to be 50
../smart-lights-en-close-field/speech_corpus/audio/795.wav,make the pantry 5% brightness
../smart-lights-en-close-field/speech_corpus/audio/1235.wav,turn the basement light on Tuesday to 10
../smart-lights-en-close-field/speech_corpus/audio/676.wav,make it a little less dark in here
../smart-lights-en-close-field/speech_corpus/audio/992.wav,set the brightness in the bedroom to 22
../smart-lights-en-close-field/speech_corpus/audio/14.wav,adjust the brightness to 73
../smart-lights-en-close-field/speech_corpus/audio/401.wav,I want the brightest lights in the kitchen please
../smart-lights-en-close-field/speech_corpus/audio/47.wav,write messages to 10 in kids room please
../smart-lights-en-close-field/speech_corpus/audio/252.wav,decrease the lighting so it's not so bright
../smart-lights-en-close-field/speech_corpus/audio/988.wav,set the basement lights to to
../smart-lights-en-close-field/speech_corpus/audio/1272.wav,turn the lights down in the living room
../smart-lights-en-close-field/speech_corpus/audio/666.wav,lower the lights
../smart-lights-en-close-field/speech_corpus/audio/1280.wav,turn the lights off in the dining room
../smart-lights-en-close-field/speech_corpus/audio/1132.wav,turn down bedroom lights
../smart-lights-en-close-field/speech_corpus/audio/536.wav,I'd like to activate lights in my cubicle
../smart-lights-en-close-field/speech_corpus/audio/595.wav,increase the lighting in the cubicle
../smart-lights-en-close-field/speech_corpus/audio/1518.wav,Pantry light level should be 2%
../smart-lights-en-close-field/speech_corpus/audio/1043.wav,shut down the lights
../smart-lights-en-close-field/speech_corpus/audio/663.wav,lower the brightness in the garden
../smart-lights-en-close-field/speech_corpus/audio/1655.wav,turn the light down in the patio
../smart-lights-en-close-field/speech_corpus/audio/249.wav,increase the light intensity in the vestibule to zero
../smart-lights-en-close-field/speech_corpus/audio/504.wav,I would like the waiting room lights turned up
../smart-lights-en-close-field/speech_corpus/audio/552.wav,in the basement turn the brightness to 20
../smart-lights-en-close-field/speech_corpus/audio/1423.wav,get the bedroom.
../smart-lights-en-close-field/speech_corpus/audio/373.wav,I think the lights should be pink
../smart-lights-en-close-field/speech_corpus/audio/159.wav,change the basement brightness to 2
../smart-lights-en-close-field/speech_corpus/audio/136.wav,can you turn the cellar light on
../smart-lights-en-close-field/speech_corpus/audio/1460.wav,getting so dark in here can you put the lights up
../smart-lights-en-close-field/speech_corpus/audio/1287.wav,turn the lights off
../smart-lights-en-close-field/speech_corpus/audio/1014.wav,set the kids bedroom lights to 5
../smart-lights-en-close-field/speech_corpus/audio/1617.wav,this room is pretty dark just turn down the brightness
../smart-lights-en-close-field/speech_corpus/audio/103.wav,can you please turn down the lights
../smart-lights-en-close-field/speech_corpus/audio/310.wav,help me set the brightness to 12
../smart-lights-en-close-field/speech_corpus/audio/243.wav,increase the intensity of the pantry lighting
../smart-lights-en-close-field/speech_corpus/audio/843.wav,please dim the lights
../smart-lights-en-close-field/speech_corpus/audio/1367.wav,can you give me some light please
../smart-lights-en-close-field/speech_corpus/audio/327.wav,I don't want there to be any light on in the office
../smart-lights-en-close-field/speech_corpus/audio/1484.wav,lights on please
../smart-lights-en-close-field/speech_corpus/audio/180.wav,turn the laundry room lights to red
../smart-lights-en-close-field/speech_corpus/audio/456.wav,I want the lights to be lowered
../smart-lights-en-close-field/speech_corpus/audio/582.wav,increase the brightness of the lights in the entrance
../smart-lights-en-close-field/speech_corpus/audio/1219.wav,turn on the lights in the changing room
../smart-lights-en-close-field/speech_corpus/audio/515.wav,I would like the brightness at 2:20
../smart-lights-en-close-field/speech_corpus/audio/203.wav,change the living room lights to 20
../smart-lights-en-close-field/speech_corpus/audio/1440.wav,I would like the best you to get some lightning
../smart-lights-en-close-field/speech_corpus/audio/1137.wav,turn down the brightness in the laundry room
../smart-lights-en-close-field/speech_corpus/audio/364.wav,I need the shirt to have the lighting or 50
../smart-lights-en-close-field/speech_corpus/audio/267.wav,turn lights please
../smart-lights-en-close-field/speech_corpus/audio/1564.wav,set brightness of all lights to 50
../smart-lights-en-close-field/speech_corpus/audio/1618.wav,toilet light change to level 39
../smart-lights-en-close-field/speech_corpus/audio/1513.wav,modify brightness of living room light bulb to 73
../smart-lights-en-close-field/speech_corpus/audio/924.wav,please turn the lights down
../smart-lights-en-close-field/speech_corpus/audio/1012.wav,set the hallway lights to Pink please
../smart-lights-en-close-field/speech_corpus/audio/1112.wav,the lights in the cellar need to be turned up
../smart-lights-en-close-field/speech_corpus/audio/654.wav,lower all of the lighting
../smart-lights-en-close-field/speech_corpus/audio/973.wav,select pink light color
../smart-lights-en-close-field/speech_corpus/audio/333.wav,I need Lighting in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/381.wav,I want this light
../smart-lights-en-close-field/speech_corpus/audio/97.wav,can you please change the brightness in the kids Room 222
../smart-lights-en-close-field/speech_corpus/audio/117.wav,can you set the lights off at the entrance
../smart-lights-en-close-field/speech_corpus/audio/528.wav,I like the lights to be shut down
../smart-lights-en-close-field/speech_corpus/audio/392.wav,I want more light
../smart-lights-en-close-field/speech_corpus/audio/962.wav,butterflies tattoo in the backyard
../smart-lights-en-close-field/speech_corpus/audio/743.wav,make the light brighter
../smart-lights-en-close-field/speech_corpus/audio/1547.wav,please the increase the brightness it's too dark
../smart-lights-en-close-field/speech_corpus/audio/1160.wav,turn light on in toilet room
../smart-lights-en-close-field/speech_corpus/audio/127.wav,can you turn off the lights in the cellar
../smart-lights-en-close-field/speech_corpus/audio/1447.wav,increase brightness in the studio
../smart-lights-en-close-field/speech_corpus/audio/786.wav,make the lights red
../smart-lights-en-close-field/speech_corpus/audio/821.wav,please brighten the lights in the meeting room
../smart-lights-en-close-field/speech_corpus/audio/73.wav,can you darken the bedroom
../smart-lights-en-close-field/speech_corpus/audio/1466.wav,kitchen lights on now
../smart-lights-en-close-field/speech_corpus/audio/462.wav,I want the parking lights off
../smart-lights-en-close-field/speech_corpus/audio/1429.wav,habit be less bright
../smart-lights-en-close-field/speech_corpus/audio/114.wav,can you set the kids room light to five
../smart-lights-en-close-field/speech_corpus/audio/621.wav,it's too dark in here brighten the lights a bit
../smart-lights-en-close-field/speech_corpus/audio/579.wav,increase the brightness of the kitchen lights
../smart-lights-en-close-field/speech_corpus/audio/1011.wav,set the garden brightness to level 12
../smart-lights-en-close-field/speech_corpus/audio/465.wav,I want the room brighter
../smart-lights-en-close-field/speech_corpus/audio/976.wav,set brightness in pantry to 73%
../smart-lights-en-close-field/speech_corpus/audio/1493.wav,nobody brightness
../smart-lights-en-close-field/speech_corpus/audio/1594.wav,switch the lamps off
../smart-lights-en-close-field/speech_corpus/audio/718.wav,make the Board Room lights red
../smart-lights-en-close-field/speech_corpus/audio/417.wav,I want the facilities to have lights on now
../smart-lights-en-close-field/speech_corpus/audio/749.wav,make the light in the bathroom brighter
../smart-lights-en-close-field/speech_corpus/audio/362.wav,I need the lights turned off in the vestibule
../smart-lights-en-close-field/speech_corpus/audio/1341.wav,turn vegetable Lighting on
../smart-lights-en-close-field/speech_corpus/audio/215.wav,color the lights red
../smart-lights-en-close-field/speech_corpus/audio/163.wav,in the Bible's to 39%
../smart-lights-en-close-field/speech_corpus/audio/276.wav,I'm sure the lights are off in the waiting room
../smart-lights-en-close-field/speech_corpus/audio/197.wav,change the light into blue
../smart-lights-en-close-field/speech_corpus/audio/772.wav,make the lights in the house brighter
../smart-lights-en-close-field/speech_corpus/audio/1029.wav,set the lights to 10 in the vestibule
../smart-lights-en-close-field/speech_corpus/audio/360.wav,I need the lights to be dim
../smart-lights-en-close-field/speech_corpus/audio/1599.wav,the baby room lights need to glow red
../smart-lights-en-close-field/speech_corpus/audio/144.wav,change color to Pink
../smart-lights-en-close-field/speech_corpus/audio/237.wav,decrease the brightness of the bulbs
../smart-lights-en-close-field/speech_corpus/audio/739.wav,make the kitchen brighter
../smart-lights-en-close-field/speech_corpus/audio/701.wav,make my lights blue
../smart-lights-en-close-field/speech_corpus/audio/789.wav,make the lights turn off in the waiting room
../smart-lights-en-close-field/speech_corpus/audio/890.wav,please switch on my cubicle light
../smart-lights-en-close-field/speech_corpus/audio/518.wav,I'd like the brightness turned up in the garage
../smart-lights-en-close-field/speech_corpus/audio/796.wav,make the pantry lights to 12
../smart-lights-en-close-field/speech_corpus/audio/1630.wav,turn lights red
../smart-lights-en-close-field/speech_corpus/audio/1134.wav,turn down the basement lights
../smart-lights-en-close-field/speech_corpus/audio/597.wav,increase the lighting intensity
../smart-lights-en-close-field/speech_corpus/audio/1234.wav,turn the backyard lights pink
../smart-lights-en-close-field/speech_corpus/audio/231.wav,decrease brightness in boardroom by 1/3
../smart-lights-en-close-field/speech_corpus/audio/717.wav,make the Board Room light bulb
../smart-lights-en-close-field/speech_corpus/audio/912.wav,please turn off the light
../smart-lights-en-close-field/speech_corpus/audio/984.wav,set lights to 22% in the basement
../smart-lights-en-close-field/speech_corpus/audio/1472.wav,light bulb brightness 10%
../smart-lights-en-close-field/speech_corpus/audio/440.wav,I want the light near door needs to be pink
../smart-lights-en-close-field/speech_corpus/audio/1459.wav,it's dark in here
../smart-lights-en-close-field/speech_corpus/audio/570.wav,increase brightness to 50
../smart-lights-en-close-field/speech_corpus/audio/640.wav,turn off the lights in the office
../smart-lights-en-close-field/speech_corpus/audio/771.wav,make the lights in the garage at 39 please
../smart-lights-en-close-field/speech_corpus/audio/1301.wav,turn the lights on please
../smart-lights-en-close-field/speech_corpus/audio/1284.wav,turn the lights off in the shed
../smart-lights-en-close-field/speech_corpus/audio/1034.wav,set the lights to 0 brightness in the office
../smart-lights-en-close-field/speech_corpus/audio/1004.wav,set the seller to 2
../smart-lights-en-close-field/speech_corpus/audio/125.wav, 
../smart-lights-en-close-field/speech_corpus/audio/869.wav,please make the lights pink
../smart-lights-en-close-field/speech_corpus/audio/212.wav,color lights pink
../smart-lights-en-close-field/speech_corpus/audio/1205.wav,turn on lights in the cellar
../smart-lights-en-close-field/speech_corpus/audio/1398.wav,create mood in bedroom turn lights to red
../smart-lights-en-close-field/speech_corpus/audio/824.wav,please change the brightness in the room
../smart-lights-en-close-field/speech_corpus/audio/1549.wav,please turn lights on
../smart-lights-en-close-field/speech_corpus/audio/862.wav,please make the entire flock blue
../smart-lights-en-close-field/speech_corpus/audio/1340.wav,turn up the lights
../smart-lights-en-close-field/speech_corpus/audio/657.wav,lower brightness in the toilets room
../smart-lights-en-close-field/speech_corpus/audio/1142.wav,turn down the light intensity in the dining room
../smart-lights-en-close-field/speech_corpus/audio/44.wav,brighten the lights in the waiting room
../smart-lights-en-close-field/speech_corpus/audio/764.wav,make the lights dimmer please
../smart-lights-en-close-field/speech_corpus/audio/1225.wav,turn on the lights
../smart-lights-en-close-field/speech_corpus/audio/907.wav,please turn off the lighting
../smart-lights-en-close-field/speech_corpus/audio/170.wav,change the color of the lights to Green
../smart-lights-en-close-field/speech_corpus/audio/1507.wav,make the lights red
../smart-lights-en-close-field/speech_corpus/audio/1413.wav,dining room light at 39
../smart-lights-en-close-field/speech_corpus/audio/59.wav,green light in the shed
../smart-lights-en-close-field/speech_corpus/audio/221.wav,could you please turn my lights on
../smart-lights-en-close-field/speech_corpus/audio/96.wav,can you please change the bathroom lights to the color red
../smart-lights-en-close-field/speech_corpus/audio/1469.wav,laundry room lights on
../smart-lights-en-close-field/speech_corpus/audio/478.wav,I want two lights to a lower setting please
../smart-lights-en-close-field/speech_corpus/audio/122.wav,can you turn down the lights
../smart-lights-en-close-field/speech_corpus/audio/167.wav,change the color of Lights to red
../smart-lights-en-close-field/speech_corpus/audio/1360.wav,bathroom lights off
../smart-lights-en-close-field/speech_corpus/audio/522.wav,I like the lights in interest be on
../smart-lights-en-close-field/speech_corpus/audio/774.wav,make the lights in the kids bedroom green
../smart-lights-en-close-field/speech_corpus/audio/910.wav,please turn off the lights in the vestibule
../smart-lights-en-close-field/speech_corpus/audio/213.wav,color lights red
../smart-lights-en-close-field/speech_corpus/audio/1185.wav,turn off the lights in the bathroom
../smart-lights-en-close-field/speech_corpus/audio/1361.wav,bedroom brightness to 2 please
../smart-lights-en-close-field/speech_corpus/audio/1148.wav,turn down the lights in here
../smart-lights-en-close-field/speech_corpus/audio/172.wav,change the color to Blue
../smart-lights-en-close-field/speech_corpus/audio/668.wav,lower the lights in the changing room
../smart-lights-en-close-field/speech_corpus/audio/1119.wav,the toilet light should be blue
../smart-lights-en-close-field/speech_corpus/audio/27.wav,adjust a toilet lighting to the two setting
../smart-lights-en-close-field/speech_corpus/audio/36.wav,be sure that all of lighting is off
../smart-lights-en-close-field/speech_corpus/audio/975.wav,set all lamps to 2 in the laundry room
../smart-lights-en-close-field/speech_corpus/audio/29.wav,adjust a thorn it's lights to 20
../smart-lights-en-close-field/speech_corpus/audio/1264.wav,turn the laundry room light to 22
../smart-lights-en-close-field/speech_corpus/audio/1200.wav,turn on all the lights in the entire house
../smart-lights-en-close-field/speech_corpus/audio/852.wav,please increase the brightness of the lights in the small meeting room
../smart-lights-en-close-field/speech_corpus/audio/320.wav,I don't want it to be this bright
../smart-lights-en-close-field/speech_corpus/audio/855.wav,please increase the lake scene
../smart-lights-en-close-field/speech_corpus/audio/578.wav,increase the brightness of the basement
../smart-lights-en-close-field/speech_corpus/audio/495.wav,I would like the brightest level in the bedroom to be 39
